"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"gini_phase_diagram"
"04/06/2021 23:19:22:420 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","deforestation_per_step_worker_ha","scaling_param_migration","inequality_distribution_mode","internal_validation_mode","mig_coeff_sna_input","mig_coeff_age_input","desired_gini_level","export_sim_csv_files","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","gini-index-reserve-relative","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10782072596286951","31.84646969933823","31.66241007974304","110.52000000000163","0.33458882611424984","780","203.91000000000466","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06494181213632584","29.96001777951235","30.651477488067922","56.010000000000346","0.2806026365348399","755","112.2600000000014","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.13466334164588525","33.514061864061844","34.0749965925185","160.77000000000345","0.37915881983678595","793","277.4100000000044","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.1026600166251045","31.416069858022382","31.423866777761745","114.12000000000185","0.3446327683615819","762","203.0400000000048","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07536713771127772","30.471409860001696","29.26004285931304","69.93000000000059","0.29817953546767106","760","135.21000000000214","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09147270712108659","31.444895757306483","30.050197067311668","99.39000000000152","0.32893910860012554","750","178.62000000000373","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09046827376004514","31.20134036335915","31.39479150946184","101.58000000000139","0.33270558694287505","761","179.94000000000392","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.05167636464394633","29.610756158608876","30.177870494295906","44.31000000000017","0.26616446955430006","757","89.07000000000079","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11758797450817361","32.31251743267112","31.48682376041286","125.46000000000197","0.3477715003138732","780","227.31000000000554","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07637157107231969","30.43280668447192","30.250417910731976","69.1500000000006","0.290646578782172","768","135.30000000000203","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.14179828207259634","34.06002143622722","33.94704651499294","178.0800000000041","0.389202762084118","783","300.90000000000197","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11097256857855348","31.820582366878618","31.870230915406736","129.9300000000023","0.3578154425612053","767","226.05000000000567","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08489193682460551","30.920739818450752","30.396572568160536","84.18000000000097","0.3126177024482109","750","157.710000000003","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10113604876697187","31.936409578929705","29.816531311880404","114.24000000000197","0.33772755806654114","774","201.8400000000046","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.09936963147686412","31.651355239805525","31.400106335686488","117.06000000000182","0.3502824858757062","773","203.1300000000048","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06258658908284821","30.028271238740928","30.645509609067982","57.27000000000032","0.27997489014438165","747","111.48000000000137","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.12725131615405877","32.80638685757592","31.414836024958532","140.7900000000025","0.3603264281230383","790","251.01000000000644","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08627736215017985","30.91533548023677","29.952177002604856","83.37000000000099","0.30634023854362835","760","158.1000000000029","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.14785951787198715","34.60467899781741","34.888934302666534","196.4100000000048","0.40552416823603266","786","324.47999999999945","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.11938902743142192","32.236847262188356","32.27246510921001","146.22000000000293","0.36785938480853736","786","249.63000000000656","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09438210030479383","31.32763658997159","30.80954046256824","98.52000000000139","0.3295668549905838","752","180.27000000000385","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07346217788861245","30.50834059303712","30.84922668152161","70.7700000000006","0.295668549905838","764","134.400000000002","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.1096910501523965","32.472954836293226","30.387575413116053","130.08000000000243","0.35530445699937224","775","225.0900000000055","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.10612357993904177","32.08980460921843","32.592202097435205","133.6200000000023","0.36785938480853736","747","225.54000000000565","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.13632585203657605","33.30815654718361","31.231308000133367","156.6600000000031","0.3747645951035782","791","274.74000000000495","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09684123025768923","31.296892762410003","30.34669339198835","97.50000000000139","0.32328939108600124","776","181.38000000000378","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.15371293987254112","35.20678474932454","36.1176127789581","214.8000000000055","0.41368487131198994","782","347.93999999999704","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.12693959545580535","32.69093647232378","32.16769019907278","163.26000000000357","0.38166980539861894","786","273.21000000000504","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08374896093100577","30.993810589112623","31.70921220380729","84.690000000001","0.3088512241054614","761","157.23000000000283","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.11751870324189534","33.03507412572961","31.55095979454329","146.82000000000306","0.3741368487131199","784","248.61000000000638","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.11346633416458837","32.51267056530212","32.58484587419868","150.39000000000294","0.38355304456999373","771","248.67000000000652","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10356054308672806","31.772414370305263","30.775834570431023","113.43000000000181","0.34149403640929066","762","203.1300000000047","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.1444305901911888","33.829570445695396","31.505122525788096","173.25000000000372","0.3898305084745763","787","298.35000000000275","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10633139373787767","31.730918539853455","30.9156946118296","112.41000000000182","0.3408662900188324","771","204.51000000000465","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.13355500138542473","33.169416605556876","33.546183107560395","180.90000000000424","0.39610797237915885","779","296.58000000000305","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.12420338043779457","33.63225296280318","31.789747366502368","164.31000000000373","0.3879472693032015","776","271.89000000000505","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.1201856469936276","32.94837466246159","33.073677972365495","167.7300000000036","0.3935969868173258","772","271.8300000000052","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09407037960654092","31.353224853319787","31.7191419114765","98.55000000000142","0.327683615819209","760","180.0300000000037","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11218481573843243","32.27598019370307","30.716196867981477","129.24000000000225","0.354676710608914","776","226.4100000000056","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.15187725131615437","34.34523057802372","31.78846624730535","190.47000000000438","0.40929064657878217","789","322.0200000000005","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11422831809365468","32.21766656305044","31.22828467198393","128.43000000000225","0.35844318895166355","762","227.37000000000552","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.13888888888888895","33.731423473835704","33.68934669889223","199.32000000000494","0.41117388575015695","768","319.6200000000006","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.13061097256857906","34.1944674202738","33.12107409120881","181.68000000000438","0.3973634651600753","764","294.81000000000284","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.1254502632308121","33.409101167394965","32.95768820644462","185.79000000000428","0.4118016321406152","754","294.45000000000283","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10401080631753899","31.76806274509802","32.23409095683366","113.13000000000186","0.3427495291902072","773","203.22000000000457","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.15779994458298702","34.88036974991024","32.26442729898073","208.29000000000505","0.42310106716886375","765","344.9699999999981","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.12032418952618495","32.788989880253084","32.4744692096668","145.59000000000287","0.3697426239799121","780","249.81000000000648","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.12164034358548062","32.756340579710084","31.80814840707273","145.5000000000029","0.37350910232266166","783","250.8600000000064","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11242726517040703","32.2466841023725","31.658214103792496","128.85000000000232","0.35907093534212176","767","226.23000000000545","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.1367761152673879","34.74707250439246","33.61735424824439","199.44000000000506","0.4118016321406152","770","317.9100000000005","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.12967581047381474","33.87474450167605","33.94375083430617","204.570000000005","0.42812303829252984","748","316.8900000000002","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.14401496259351582","34.34508023009386","34.754482368910985","218.25000000000566","0.423728813559322","779","342.98999999999825","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.12749376558603498","33.29089996825688","32.444153970373996","162.4800000000035","0.38731952291274324","770","272.9100000000055","1000"
